200 0.00470263957977295
238 0.00436596870422363
283 0.00962975025177002
336 0.0083690881729126
399 0.0274075031280518
474 0.0262689113616943
564 0.0532895088195801
670 0.0833210945129395
796 0.0701369047164917
946 0.141731405258179
1125 0.145362687110901
1337 0.259570932388306
1589 0.239518475532532
1888 0.321980881690979
2244 0.479787707328796
2667 0.630028343200684
3170 0.88876781463623
3767 1.13664357662201
4477 1.58459405899048
5321 2.19070377349854
6325 3.04009144306183
7517 4.20037393569946
8934 5.72434105873108
10618 8.20233297348022
12619 11.6041974306107
14998 16.4598919868469
17825 23.77020008564
21185 33.7679869651794
25179 48.6973983764648
29925 nan
