200.0,0.0001546364,6.302550000000001e-5
237.0,0.0001494647,5.19143e-5
282.0,0.00016457210000000002,7.53582e-5
335.0,0.00022630519999999998,0.00011706650000000001
398.0,0.0002949645,0.0001699968
473.0,0.00040032109999999996,0.00022412299999999998
562.0,0.0005318556999999999,0.00033845289999999997
668.0,0.0007007289,0.00048815109999999996
794.0,0.0008801114000000001,0.000593544
944.0,0.001048844,0.0007673143
1122.0,0.0015070949,0.0009692428000000001
1334.0,0.0036111167,0.0014794703
1585.0,0.0028636815,0.0018672981000000001
1884.0,0.0055136194,0.0029161297999999998
2239.0,0.0068697674,0.004966634499999999
2661.0,0.010457627200000002,0.005617836299999999
3162.0,0.0141777512,0.0076028321
3758.0,0.019743507299999997,0.0116748028
4467.0,0.0238393978,0.024834332199999996
5309.0,0.0493243614,0.034620266100000005
6310.0,0.049224095999999995,0.0379460116
7499.0,0.0692483998,0.0477173377
8913.0,0.1115488037,0.061971181
10593.0,0.1697217658,0.10009432119999999
12589.0,0.2280457889,0.1035864734
14962.0,0.35985803809999994,0.192067315
17783.0,0.49755585979999994,0.2609308247
21135.0,0.7220207881,0.40529211849999996
25119.0,0.9415718472,0.5833984355000001
29854.0,1.3974237240999998,0.7575364523
35481.0,2.0114847450999997,1.2427313296000002
42170.0,2.7754990769,1.9033152978
50119.0,4.122342539700001,2.7879928213999996
59566.0,6.711143068500002,4.1519015817
70795.0,10.8091841738,6.7171207368
84140.0,24.228138975300006,20.162901957
100000.0,40.798365254900006,48.5746294968
118850.0,0.0,0.0
141254.0,0.0,0.0
167880.0,0.0,0.0
199526.0,0.0,0.0
237137.0,0.0,0.0
281838.0,0.0,0.0
334965.0,0.0,0.0
398107.0,0.0,0.0
