200, 0.00042011737823486326, 0.004395246505737305, 0.004815363883972168
238, 0.00026431083679199217, 0.0051082134246826175, 0.005372524261474609
283, 0.00035865306854248046, 0.00728304386138916, 0.00764169692993164
336, 0.0004970550537109375, 0.01017136573791504, 0.010668420791625978
399, 0.0006707191467285156, 0.014130377769470214, 0.01480109691619873
474, 0.0010225772857666016, 0.020072460174560547, 0.02109503746032715
564, 0.0013501167297363282, 0.02810192108154297, 0.029452037811279298
670, 0.0018899202346801757, 0.04042758941650391, 0.04231750965118408
796, 0.0027232646942138674, 0.05691542625427246, 0.05963869094848633
946, 0.003766655921936035, 0.08187847137451172, 0.08564512729644776
1125, 0.005218863487243652, 0.1138568639755249, 0.11907572746276855
1337, 0.008083057403564454, 0.16273562908172606, 0.17081868648529053
1589, 0.012088584899902343, 0.23189318180084229, 0.24398176670074462
1888, 0.018342018127441406, 0.32565443515777587, 0.3439964532852173
2244, 0.02880837917327881, 0.4697133779525757, 0.4985217571258545
2667, 0.04267210960388183, 0.6541900873184204, 0.6968621969223022
3170, 0.06046574115753174, 0.9240769147872925, 0.9845426559448243
3767, 0.08820891380310059, 1.3040563344955445, 1.392265248298645
4477, 0.12345826625823975, 1.8547298669815064, 1.9781881332397462
5321, 0.17326734066009522, 2.616680216789246, 2.789947557449341
6325, 0.24753890037536622, 3.6943718433380126, 3.941910743713379
7517, 0.34852607250213624, 5.170073318481445, 5.5185993909835815
8934, 0.4769092798233032, 7.2929484128952025, 7.769857692718506
10618, 0.6733062982559204, 10.226074719429016, 10.899381017684936
12619, 0.9797419309616089, 14.557721424102784, 15.537463355064393
14998, 1.3383447647094726, 20.412709307670593, 21.751054072380064
17825, 1.9537033319473267, 28.70248064994812, 30.65618398189545
21185, 2.76171452999115, 40.71925172805786, 43.480966258049015
25179, 3.898195242881775, 57.355681800842284, 61.25387704372406
29925, 5.494898891448974, 80.04127600193024, 85.53617489337921
35566, 7.5526776790618895, 112.29905920028686, 119.85173687934875
42270, 10.68007252216339, 159.7044732093811, 170.38454573154448
50238, 15.110714149475097, 225.25347447395325, 240.36418862342833
59708, 22.253972983360292, 317.40022637844083, 339.65419936180115
70963, 31.00612347126007, 446.0342211961746, 477.0403446674347
84339, 43.8231041431427, 633.5833525657654, 677.4064567089081
