   2.0000000e+02	   1.2778000e-03	   2.4473000e-03	
   2.3800000e+02	   1.8430000e-04	   5.9500000e-04	
   2.8300000e+02	   2.3520000e-04	   8.0050000e-04	
   3.3600000e+02	   3.2490000e-04	   1.4446000e-03	
   3.9900000e+02	   4.1700000e-04	   1.7373000e-03	
   4.7400000e+02	   5.8810000e-04	   2.8685000e-03	
   5.6400000e+02	   6.7680000e-04	   3.7958000e-03	
   6.7000000e+02	   9.0600000e-04	   5.5649000e-03	
   7.9600000e+02	   1.3517000e-03	   7.6489000e-03	
   9.4600000e+02	   1.7905000e-03	   1.1433100e-02	
   1.1250000e+03	   2.7874000e-03	   1.4588200e-02	
   1.3370000e+03	   4.4240000e-03	   1.9392700e-02	
   1.5890000e+03	   4.4477000e-03	   2.7560100e-02	
   1.8880000e+03	   5.9792000e-03	   4.0534200e-02	
   2.2440000e+03	   4.5720000e-03	   5.2443500e-02	
   2.6670000e+03	   4.9501000e-03	   6.6037100e-02	
   3.1700000e+03	   5.7066000e-03	   1.1563400e-01	
   3.7670000e+03	   6.8335000e-03	   1.3012550e-01	
   4.4770000e+03	   8.8059000e-03	   1.9585940e-01	
   5.3210000e+03	   1.0041400e-02	   2.7227200e-01	
   6.3250000e+03	   1.3669400e-02	   3.6980780e-01	
   7.5170000e+03	   1.5964400e-02	   5.1201630e-01	
   8.9340000e+03	   2.0558600e-02	   8.2975060e-01	
   1.0618000e+04	   2.5160700e-02	   1.1497167e+00	
   1.2619000e+04	   3.2720000e-02	   1.3091014e+00	
   1.4998000e+04	   4.4378400e-02	   2.2888838e+00	
   1.7825000e+04	   5.9170800e-02	   2.8435161e+00	
   2.1185000e+04	   8.0952900e-02	   4.0179164e+00	
   2.5179000e+04	   1.1357760e-01	   5.1486706e+00	
   2.9925000e+04	   1.5924730e-01	   8.0079102e+00	
   3.5566000e+04	   2.1727270e-01	   1.2944952e+01	
   4.2270000e+04	   3.0353300e-01	   1.8258185e+01	
   5.0238000e+04	   4.4571240e-01	   2.5822346e+01	
   5.9708000e+04	   6.0066000e-01	   3.2851535e+01	
   7.0963000e+04	   8.5020510e-01	   3.8450138e+01	
   8.4339000e+04	   1.1835680e+00	   5.4901219e+01	
   1.0023700e+05	   2.0410222e+00	   9.1013288e+01	
   1.1913200e+05	   5.5609425e+00	   1.4318504e+02	
   1.4158900e+05	   1.3283542e+01	   2.0143541e+02	
   1.6827900e+05	   0.0000000e+00	   0.0000000e+00	
   2.0000000e+05	   0.0000000e+00	   0.0000000e+00	
