
200,NaN,.01995109570000000000
238,NaN,.01258391040000000000
283,NaN,.01292192290000000000
336,NaN,.01343497780000000000
399,NaN,.01333390310000000000
474,NaN,.01526000420000000000
564,NaN,.01472281890000000000
670,NaN,.01596120940000000000
796,NaN,.07791156140000000000
946,NaN,.09684466460000000000
1125,NaN,.08075543000000000000
1337,NaN,.09221040070000000000
1589,NaN,.09216252600000000000
1888,NaN,.09710515420000000000
2244,NaN,.08473137740000000000
2667,NaN,.09337363860000000000
3170,NaN,.10819594950000000000
3767,NaN,.08158506160000000000
4477,NaN,.08050983570000000000
5321,NaN,.09119730040000000000
6325,NaN,.10041220160000000000
7517,NaN,.11257904990000000000
8934,NaN,.14312740700000000000
10618,NaN,.17561567360000000000
12619,NaN,.22318599640000000000
14998,NaN,.27457996540000000000
17825,NaN,.36050531340000000000
21185,NaN,.52719462520000000000
25179,NaN,.67722611060000000000
29925,NaN,.92169194680000000000
35566,NaN,1.26133285370000000000
42270,NaN,1.76002486070000000000
50238,NaN,2.45838255940000000000
59708,NaN,3.39162194350000000000
70963,NaN,4.75539343680000000000
84339,NaN,6.70412672860000000000
100237,NaN,9.57071335920000000000
119132,NaN,13.16102785390000000000
141589,NaN,18.62351817770000000000
168279,NaN,25.95077536410000000000
200000,NaN,36.69361546370000000000
237700,NaN,52.59681135050000000000
282508,NaN,73.19353758730000000000
335761,NaN,102.86706753890000000000
399052,NaN,145.07754830930000000000
474275,NaN,204.98036747370000000000
563677,NaN,289.64858521200000000000
669931,NaN,407.38130973640000000000
796214,NaN,583.51612957100000000000
946303,NaN,813.07262903390000000000
