
200,.04152920000000000000,.98904100000000000000,21.87880000000000000000,2.92898000000000000000,.99816000000000000000,5.79004000000000000000,0,0,0,0,0,0
238,.04294990000000000000,.98717900000000000000,19.96300000000000000000,3.19476000000000000000,.99664900000000000000,7.01770000000000000000,0,0,0,0,0,0
283,.03971570000000000000,.99105300000000000000,18.70130000000000000000,3.16560000000000000000,.99397600000000000000,6.81522000000000000000,0,0,0,0,0,0
336,.03652100000000000000,.99267400000000000000,19.55670000000000000000,3.26826000000000000000,.99465900000000000000,6.60806000000000000000,0,0,0,0,0,0
399,.03300260000000000000,.99716000000000000000,19.66400000000000000000,3.32774000000000000000,.99490900000000000000,6.23641000000000000000,0,0,0,0,0,0
474,.03127960000000000000,.99579700000000000000,17.64360000000000000000,3.31578000000000000000,.99225500000000000000,6.53012000000000000000,0,0,0,0,0,0
564,.03075440000000000000,.99508200000000000000,16.80140000000000000000,3.31907000000000000000,.99391900000000000000,6.86695000000000000000,0,0,0,0,0,0
670,.03092720000000000000,.99311900000000000000,17.11080000000000000000,3.38470000000000000000,.99412100000000000000,6.40712000000000000000,0,0,0,0,0,0
796,.03337500000000000000,.99619300000000000000,18.12610000000000000000,3.47904000000000000000,.99575500000000000000,6.47378000000000000000,0,0,0,0,0,0
946,.03385270000000000000,.99789800000000000000,18.72650000000000000000,3.53350000000000000000,.99591900000000000000,6.22849000000000000000,0,0,0,0,0,0
1125,.03304800000000000000,.99643000000000000000,18.29260000000000000000,3.56940000000000000000,.99579900000000000000,6.40414000000000000000,0,0,0,0,0,0
1337,.03334320000000000000,.99726500000000000000,18.55410000000000000000,3.58536000000000000000,.99561100000000000000,6.57707000000000000000,0,0,0,0,0,0
1589,.03349060000000000000,.99702100000000000000,18.75860000000000000000,3.60156000000000000000,.99630200000000000000,6.84036000000000000000,0,0,0,0,0,0
1888,.03376720000000000000,.99887200000000000000,19.48780000000000000000,3.64281000000000000000,.99626900000000000000,6.55713000000000000000,0,0,0,0,0,0
2244,.03247210000000000000,.99762500000000000000,18.48660000000000000000,3.59423000000000000000,.99599300000000000000,6.56916000000000000000,0,0,0,0,0,0
2667,.03258050000000000000,.99881500000000000000,18.52500000000000000000,3.60200000000000000000,.99613600000000000000,6.40117000000000000000,0,0,0,0,0,0
3170,.03288610000000000000,.99842000000000000000,18.41530000000000000000,3.59681000000000000000,.99621900000000000000,6.44187000000000000000,0,0,0,0,0,0
3767,.03283490000000000000,.99866500000000000000,18.56500000000000000000,3.60038000000000000000,.99632700000000000000,6.46732000000000000000,0,0,0,0,0,0
4477,.03333240000000000000,.99882300000000000000,18.79860000000000000000,3.61258000000000000000,.99639700000000000000,6.49079000000000000000,0,0,0,0,0,0
5321,.03299760000000000000,.99848200000000000000,18.69870000000000000000,3.60570000000000000000,.99627600000000000000,6.46339000000000000000,0,0,0,0,0,0
6325,.03361660000000000000,.99871200000000000000,19.14290000000000000000,3.62965000000000000000,.99645500000000000000,6.52633000000000000000,0,0,0,0,0,0
7517,.03352100000000000000,.99885400000000000000,19.06970000000000000000,3.62351000000000000000,.99652600000000000000,6.54470000000000000000,0,0,0,0,0,0
8934,.03381880000000000000,.99879900000000000000,19.34210000000000000000,3.63160000000000000000,.99662200000000000000,6.52630000000000000000,0,0,0,0,0,0
10618,.03390630000000000000,.99899100000000000000,19.36040000000000000000,3.63147000000000000000,.99662500000000000000,6.56074000000000000000,0,0,0,0,0,0
12619,.03427270000000000000,.99897800000000000000,19.52950000000000000000,3.63914000000000000000,.99669400000000000000,6.54085000000000000000,0,0,0,0,0,0
14998,.03440400000000000000,.99889300000000000000,19.59750000000000000000,3.64336000000000000000,.99673300000000000000,6.58346000000000000000,0,0,0,0,0,0
17825,.03445020000000000000,.99896300000000000000,19.60610000000000000000,3.64651000000000000000,.99675400000000000000,6.55038000000000000000,0,0,0,0,0,0
21185,.03434940000000000000,.99902800000000000000,19.58930000000000000000,3.64460000000000000000,.99678700000000000000,6.57519000000000000000,0,0,0,0,0,0
25179,.03409850000000000000,.99905400000000000000,19.38170000000000000000,3.64655000000000000000,.99668500000000000000,6.57698000000000000000,0,0,0,0,0,0
29925,.03403910000000000000,.99907400000000000000,19.35260000000000000000,3.64323000000000000000,.99666500000000000000,6.56215000000000000000,0,0,0,0,0,0
35566,.03408910000000000000,.99903500000000000000,19.37330000000000000000,3.64342000000000000000,.99667300000000000000,6.58641000000000000000,0,0,0,0,0,0
42270,.03406250000000000000,.99905100000000000000,19.38030000000000000000,3.63994000000000000000,.99668900000000000000,6.57842000000000000000,0,0,0,0,0,0
50238,.03390250000000000000,.99905800000000000000,19.32050000000000000000,3.63785000000000000000,.99669100000000000000,6.57713000000000000000,0,0,0,0,0,0
59708,.03405740000000000000,.99908200000000000000,19.36290000000000000000,3.64412000000000000000,.99670600000000000000,6.57325000000000000000,0,0,0,0,0,0
70963,.03411180000000000000,.99906700000000000000,19.41230000000000000000,3.64586000000000000000,.99671200000000000000,6.57162000000000000000,0,0,0,0,0,0
84339,.03416170000000000000,.99908600000000000000,19.41480000000000000000,3.64776000000000000000,.99670000000000000000,6.57982000000000000000,0,0,0,0,0,0
100237,.03412040000000000000,.99908600000000000000,19.41140000000000000000,3.64576000000000000000,.99671600000000000000,6.57943000000000000000,0,0,0,0,0,0
119132,.03416320000000000000,.99908200000000000000,19.45380000000000000000,3.64519000000000000000,.99673400000000000000,6.57644000000000000000,0,0,0,0,0,0
141589,.03419400000000000000,.99909300000000000000,19.47170000000000000000,3.64618000000000000000,.99674700000000000000,6.58033000000000000000,0,0,0,0,0,0
