
200,,.04130000000000000000,0,1.00000000000000000000,0,21.47060000000000000000,0,.27150000000000000000,0,.97260000000000000000,0,3.24200000000000000000,0
238,,.04280000000000000000,0,.99630000000000000000,0,19.78180000000000000000,0,.31010000000000000000,0,.97990000000000000000,0,4.03770000000000000000,0
283,,.03960000000000000000,0,.99860000000000000000,0,18.60260000000000000000,0,.32630000000000000000,0,.98550000000000000000,0,4.17490000000000000000,0
336,,.03640000000000000000,0,.99840000000000000000,0,19.67010000000000000000,0,.31860000000000000000,0,.98850000000000000000,0,4.18850000000000000000,0
399,,.03290000000000000000,0,.99920000000000000000,0,19.70400000000000000000,0,.32000000000000000000,0,.98260000000000000000,0,4.17590000000000000000,0
474,,.03120000000000000000,0,.99910000000000000000,0,17.60850000000000000000,0,.35150000000000000000,0,.97750000000000000000,0,4.60540000000000000000,0
564,,.03070000000000000000,0,.99890000000000000000,0,16.86640000000000000000,0,.36350000000000000000,0,.98400000000000000000,0,5.03500000000000000000,0
670,,.03090000000000000000,0,.99900000000000000000,0,17.12310000000000000000,0,.36320000000000000000,0,.98590000000000000000,0,4.93340000000000000000,0
796,,.03330000000000000000,0,.99940000000000000000,0,18.18470000000000000000,0,.35070000000000000000,0,.98870000000000000000,0,5.25860000000000000000,0
946,,.03380000000000000000,0,.99950000000000000000,0,18.75700000000000000000,0,.34450000000000000000,0,.99060000000000000000,0,5.18710000000000000000,0
1125,,.03300000000000000000,0,.99930000000000000000,0,18.29540000000000000000,0,.35400000000000000000,0,.99130000000000000000,0,5.47210000000000000000,0
1337,,.03330000000000000000,0,.99930000000000000000,0,18.56860000000000000000,0,.35040000000000000000,0,.99180000000000000000,0,5.75780000000000000000,0
1589,,.03350000000000000000,0,.99910000000000000000,0,18.75460000000000000000,0,.34790000000000000000,0,.99290000000000000000,0,6.11910000000000000000,0
1888,,.03370000000000000000,0,.99920000000000000000,0,19.48700000000000000000,0,.33910000000000000000,0,.99320000000000000000,0,5.97100000000000000000,0
2244,,.03250000000000000000,0,.99900000000000000000,0,18.49580000000000000000,0,.35180000000000000000,0,.99300000000000000000,0,6.06620000000000000000,0
2667,,.03260000000000000000,0,.99910000000000000000,0,18.52930000000000000000,0,.35170000000000000000,0,.99380000000000000000,0,5.97760000000000000000,0
3170,,.03290000000000000000,0,.99900000000000000000,0,18.41180000000000000000,0,.35330000000000000000,0,.99430000000000000000,0,6.08920000000000000000,0
3767,,.03280000000000000000,0,.99900000000000000000,0,18.56880000000000000000,0,.31909000000000000000,.00910688490000000000,.99513000000000000000,.00000166410000000000,7.40151000000000000000,13.85648510490000000000
4477,,.03330000000000000000,0,.99910000000000000000,0,18.79870000000000000000,0,.34800000000000000000,0,.99500000000000000000,0,6.24200000000000000000,0
5321,,.03300000000000000000,0,.99900000000000000000,0,18.69870000000000000000,0,.34920000000000000000,0,.89880000000000000000,.08328996000000000000,5.71509000000000000000,2.47127832090000000000
6325,,.03360000000000000000,0,.99910000000000000000,0,19.13700000000000000000,0,.34360000000000000000,0,.99540000000000000000,0,6.34540000000000000000,0
7517,,.03350000000000000000,0,.99910000000000000000,0,19.07080000000000000000,0,.31322000000000000000,.00869369760000000000,.99595000000000000000,.00000110250000000000,7.66006000000000000000,14.46722081640000000000
8934,,.03380000000000000000,0,.99910000000000000000,0,19.33780000000000000000,0,.34070000000000000000,0,.99590000000000000000,0,6.39530000000000000000,0
10618,,.03390000000000000000,0,.99910000000000000000,0,19.36230000000000000000,0,.34030000000000000000,0,.99610000000000000000,0,6.45160000000000000000,0
12619,,.03430000000000000000,0,.99910000000000000000,0,19.52970000000000000000,0,.33830000000000000000,0,.99620000000000000000,0,6.44610000000000000000,0
14998,,.03440000000000000000,0,.99910000000000000000,0,19.59930000000000000000,0,.33750000000000000000,0,.99640000000000000000,0,6.50790000000000000000,0
17825,,.03440000000000000000,0,.99910000000000000000,0,19.60640000000000000000,0,.33750000000000000000,0,.99650000000000000000,0,6.48360000000000000000,0
21185,,.03430000000000000000,0,.99910000000000000000,0,19.58990000000000000000,0,.33770000000000000000,0,.99650000000000000000,0,6.52410000000000000000,0
25179,,.03410000000000000000,0,.90260000000000000000,.08381025000000000000,17.54380000000000000000,30.41412201000000000000,2.24493000000000000000,32.63139951210000000000,.93093000000000000000,.03869482410000000000,5.98025000000000000000,2.75975156250000000000
29925,,.03400000000000000000,0,.99910000000000000000,0,19.35260000000000000000,0,.34110000000000000000,0,.99650000000000000000,0,6.52320000000000000000,0
35566,,.03410000000000000000,0,.99910000000000000000,0,19.37380000000000000000,0,.34080000000000000000,0,.99650000000000000000,0,6.55510000000000000000,0
42270,,.03410000000000000000,0,.99910000000000000000,0,19.38040000000000000000,0,.30986000000000000000,.00844928640000000000,.99685000000000000000,.00000056250000000000,7.83529000000000000000,14.80995165690000000000
50238,,.03390000000000000000,0,.99910000000000000000,0,19.32090000000000000000,0,.34130000000000000000,0,.99660000000000000000,0,6.55500000000000000000,0
59708,,.03410000000000000000,0,.99910000000000000000,0,19.36260000000000000000,0,.34100000000000000000,0,.99660000000000000000,0,6.55440000000000000000,0
70963,,.23230000000000000000,0,.99910000000000000000,0,19.41210000000000000000,0,.34030000000000000000,0,.99660000000000000000,0,6.55450000000000000000,0
84339,,.08630000000000000000,0,.99910000000000000000,0,19.41490000000000000000,0,.34040000000000000000,0,.90557000000000000000,.07457814810000000000,6.00913000000000000000,2.78893340010000000000
100237,,.23550000000000000000,0,.99910000000000000000,0,17.49381000000000000000,33.09436267290000000000,.40618000000000000000,.03906156960000000000,2.83817000000000000000,30.51910584810000000000,5.31198000000000000000,6.31089411360000000000
119132,,.37160000000000000000,0,.99910000000000000000,0,19.45270000000000000000,0,.33970000000000000000,0,.99670000000000000000,0,6.56610000000000000000,0
141589,,.23930000000000000000,0,.99910000000000000000,0,19.47180000000000000000,0,.33950000000000000000,0,.99670000000000000000,0,6.57200000000000000000,0
