200, 0.0320871873, 6.47978e-5, 0.0321519851
238, 0.0301965489, 8.28202e-5, 0.0302793691
283, 0.032642006599999995, 9.32568e-5, 0.03273526339999999
336, 0.029709705600000004, 9.439100000000001e-5, 0.029804096600000003
399, 0.029289110900000005, 0.0001391308, 0.029428241700000007
474, 0.029297822299999998, 0.00019064469999999998, 0.029488466999999997
564, 0.029465987300000003, 0.0017675570999999997, 0.031233544400000004
670, 0.029130914299999998, 0.00019951039999999997, 0.029330424699999996
796, 0.029535638200000002, 0.0006035492, 0.030139187400000003
946, 0.029476966700000006, 0.000337347, 0.029814313700000004
1125, 0.0294220816, 0.0011016641, 0.0305237457
1337, 0.0297051285, 0.0008378033000000001, 0.0305429318
1589, 0.036839711, 0.0008774818, 0.0377171928
1888, 0.030636707199999995, 0.0016214662, 0.03225817339999999
2244, 0.0383076516, 0.0021385288, 0.0404461804
2667, 0.033853227799999996, 0.0098502377, 0.0437034655
3170, 0.0349449612, 0.006207353499999999, 0.0411523147
3767, 0.0487384704, 0.005436094300000001, 0.0541745647
4477, 0.042674735000000005, 0.008857752100000001, 0.05153248710000001
5321, 0.05494222820000001, 0.011165446999999998, 0.06610767520000001
6325, 0.0557837127, 0.0158967876, 0.0716805003
7517, 0.0680488655, 0.016848246400000003, 0.0848971119
8934, 0.08402266950000001, 0.0333775697, 0.1174002392
10618, 0.1027220875, 0.0373964643, 0.1401185518
12619, 0.1306851687, 0.056685647299999996, 0.187370816
14998, 0.16817371309999998, 0.07729315789999999, 0.24546687099999998
17825, 0.21355988680000002, 0.10783505639999998, 0.3213949432
21185, 0.2906815954, 0.1783581418, 0.46903973720000003
25179, 0.41302872700000004, 0.2238167827, 0.6368455097000001
29925, 0.5810071254, 0.31374930809999996, 0.8947564335
35566, 0.7815663236, 0.4474994004, 1.229065724
42270, 1.0674691813000003, 0.6415769671, 1.7090461484000004
50238, 1.4897037847, 0.8663626394999999, 2.3560664242
59708, 2.0703900034, 1.2401611650000002, 3.3105511684
70963, 2.9068345873999997, 1.7623642052000001, 4.6691987926
84339, 4.1371463069, 2.4148915613, 6.5520378682
100237, 5.764898979, 3.4889769671999993, 9.253875946199999
119132, 8.302597621099999, 4.8977215824, 13.200319203499998
141589, 11.8991438535, 6.7535124763, 18.6526563298
168279, 16.89568175, 9.6561658217, 26.5518475717
200000, 24.2504363263, 13.6007276146, 37.8511639409
237700, 34.9748901961, 19.330703190399994, 54.30559338649999
282508, 50.5750894803, 27.6218262552, 78.1969157355
335761, 73.12745664910001, 39.3137933135, 112.44124996260001
399052, 107.05792184670001, 74.308656281, 181.3665781277
