200, 6.97269e-5, 3.04673e-5, 0.0001001942
238, 9.855790000000001e-5, 4.02956e-5, 0.00013885350000000001
283, 0.0001384008, 4.50078e-5, 0.00018340860000000002
336, 0.0001912636, 5.166810000000001e-5, 0.0002429317
399, 0.00025788239999999994, 6.187829999999999e-5, 0.0003197606999999999
474, 0.00047357579999999995, 0.00016845190000000003, 0.0006420277
564, 0.0006428577999999999, 0.00020793030000000002, 0.0008507880999999999
670, 0.0008934905999999999, 0.0002687938, 0.0011622844
796, 0.0012889955, 0.00039276880000000005, 0.0016817643
946, 0.0016181107, 0.0012396295, 0.0028577402
1125, 0.0019901936, 0.00034389770000000004, 0.0023340913
1337, 0.0030421465, 0.0005552881, 0.0035974346000000003
1589, 0.0039017492, 0.0006699936999999999, 0.0045717429
1888, 0.005455168099999999, 0.0010608304, 0.006515998499999999
2244, 0.0081422683, 0.0017479490999999995, 0.0098902174
2667, 0.014088319100000002, 0.023058592299999996, 0.037146911399999996
3170, 0.0164342528, 0.0028788748999999995, 0.0193131277
3767, 0.0439864457, 0.006143258500000001, 0.0501297042
4477, 0.03293861929999999, 0.031197747600000002, 0.06413636689999999
5321, 0.0493876795, 0.0282583992, 0.0776460787
6325, 0.0879650643, 0.0128230862, 0.1007881505
7517, 0.09685139309999999, 0.0568793961, 0.1537307892
8934, 0.1998646765, 0.0238512512, 0.2237159277
10618, 0.23153121869999999, 0.0777378433, 0.309269062
12619, 0.3801750935, 0.052930111300000006, 0.43310520480000003
14998, 0.4556937552, 0.1572214917, 0.6129152469
17825, 0.7692168404, 0.1055953127, 0.8748121531
21185, 0.9980348501, 0.1731632583, 1.1711981084
25179, 1.3620399885999999, 0.3482845624, 1.7103245509999998
29925, 1.8184864142000001, 0.4777262904999999, 2.2962127047
35566, 2.5015982944, 0.633849604, 3.1354478984
42270, 3.5773794827000005, 0.9440439625, 4.521423445200001
50238, 5.0449056516, 1.0834265559000003, 6.1283322075
59708, 6.906124022, 1.439485328, 8.34560935
70963, 9.747903479600001, 2.0097040165999998, 11.757607496200002
84339, 13.8575417401, 2.6572513276, 16.5147930677
100237, 19.380042415300004, 3.6488615262, 23.028903941500005
119132, 27.1925694535, 5.0710743248, 32.2636437783
141589, 38.4545177282, 7.1061234258, 45.560641154
168279, 54.625623992099996, 9.928724357400002, 64.5543483495
200000, 77.65302835230001, 13.955392812700001, 91.60842116500001
237700, 107.8573907819, 19.686526255700002, 127.5439170376
282508, 155.74523882990002, 27.719305016, 183.4645438459
335761, 218.0293030965, 38.953162308399996, 256.9824654049
399052, 311.50813318179996, 67.1550636446, 378.66319682639994
474275, 448.7319571055, 133.7077705419, 582.4397276474
